nombre,id,timestamp,lider,body,blackout
Sumar,at://did:plc:ikvnfuw3l3kqoatcadcmii6b/app.bsky.feed.post/3lpyb4buvnc2z,2025-05-25T08:39:20.198Z,no,Ayer estuvimos acompañando a las compañeras y los compañeros de @masmadrid.org en su #VerbenaMadrileña.  Madrid es la gente que la cuida. Es orgullo y reivindicación.,0
Sumar,at://did:plc:ikvnfuw3l3kqoatcadcmii6b/app.bsky.feed.post/3lpvu3yd6us2g,2025-05-24T09:41:12.070Z,no,"El PSOE y la ministra de Vivienda tiene las competencias para atajar el problema de la vivienda, la pregunta es: ¿tienen la voluntad de hacerlo?  Es una urgencia, los españoles y las españolas no pueden esperar más.  📽  @larahernandez.bsky.social",0
Sumar,at://did:plc:ikvnfuw3l3kqoatcadcmii6b/app.bsky.feed.post/3lpvqwyuag22p,2025-05-24T08:44:43.633Z,no,"🗣️ “Para los agoreros, el desastre que no sucedió con el incremento del SMI, con los ERTE de la pandemia y con la eliminación del contrato de obra servicio, va a suceder con la reducción de la jornada. No saben de lo que hablan. O sí, pero mienten"".  🗞️ @manuel-lago-penas.bsky.social",0
Sumar,at://did:plc:ikvnfuw3l3kqoatcadcmii6b/app.bsky.feed.post/3lpucvcew6s2d,2025-05-23T19:00:34.383Z,no,El PP tiene que reflexionar y asumir las consecuencias. La pérdida de 7.291 mayores no puede quedar impune 👇,0
Sumar,at://did:plc:ikvnfuw3l3kqoatcadcmii6b/app.bsky.feed.post/3lptu546u7c2p,2025-05-23T14:36:30.198Z,no,👉Por más inversión en infraestructuras ferroviarias 👉Por un Estado 30 minutos 👉Por el derecho a una vivienda digna 👉Por la defensa del territorio  📽 @jorgepueyo.bsky.social en las jornadas del Grupo Parlamentario Plurinacional Sumar contra la despoblación ⬇️,0
Sumar,at://did:plc:ikvnfuw3l3kqoatcadcmii6b/app.bsky.feed.post/3lptsnhjv522c,2025-05-23T14:09:51.471Z,no,"Hoy nos hemos reunido con los compañeros y las compañeras de la @chuntaaragonesista.bsky.social.   Hemos renovado nuestro compromiso con una política que esté al servicio de la gente, basada en la plurinacionalidad y la colaboración entre territorios.",0
Sumar,at://did:plc:ikvnfuw3l3kqoatcadcmii6b/app.bsky.feed.post/3lptnlhpfus2j,2025-05-23T12:39:15.845Z,no,"La patronal se equivoca, su modelo se quedó atrás. Trabajar menos y vivir mejor: eso es lo que viene.",0
Sumar,at://did:plc:ikvnfuw3l3kqoatcadcmii6b/app.bsky.feed.post/3lprm3fxt222s,2025-05-22T17:07:03.935Z,no,Frente al modelo del PP en el que la educación es un negocio: defendemos aumentar los recursos en todos los niveles educativos para asegurar el derecho a una educación pública y de calidad.  📽️ @carlosurriza.bsky.social,0
Sumar,at://did:plc:ikvnfuw3l3kqoatcadcmii6b/app.bsky.feed.post/3lprbquhlu22o,2025-05-22T14:02:12.604Z,no,📅Esta es la agenda parlamentaria que tenemos por delante.  Desde mañana hasta julio hemos organizado diferentes jornadas desde el Grupo Parlamentario Plurinacional Sumar para seguir trabajando en el presente y el futuro de nuestro país.,0
Sumar,at://did:plc:ikvnfuw3l3kqoatcadcmii6b/app.bsky.feed.post/3lpqwelvwbs2c,2025-05-22T10:38:29.823Z,no,"🩷¡Nos vemos el domingo en Sevilla!  Te esperamos junto a @yolandadiaz.bsky.social, @mailloantonio.bsky.social, @tonivalero.bsky.social, @gc-esperanza.bsky.social, María José Torres y representantes de los sindicatos.  Vamos a bajar la jornada laboral ✊  En directo aquí👇  youtube.com/live/mNiR99B...",0
Sumar,at://did:plc:ikvnfuw3l3kqoatcadcmii6b/app.bsky.feed.post/3lppca6zpgs2o,2025-05-21T19:05:27.536Z,no,Ningún ser humano es ilegal.  Hablamos de seres humanos y del derecho al asilo. Aquí no caben las diferencias políticas.  📻 @yolandadiaz.bsky.social,0
Sumar,at://did:plc:ikvnfuw3l3kqoatcadcmii6b/app.bsky.feed.post/3lppc2itaak2o,2025-05-21T19:02:16.482Z,no,La medida que ha tomado Aena es como intentar prohibir la pobreza. Es inhumano.  Hay más de 400 personas que hoy van a dormir en la calle. Las administraciones públicas tienen el deber de garantizar los derechos fundamentales a los seres humanos.  📻 @yolandadiaz.bsky.social,0
Sumar,at://did:plc:ikvnfuw3l3kqoatcadcmii6b/app.bsky.feed.post/3lppb4c3ms22o,2025-05-21T18:45:22.783Z,no,"Hemos frenado la compraventa de armas a estados genocidas, pero con esto no basta.   Necesitamos emprender sanciones y bloquear cualquier actuación que tenga que ver con un criminal de guerra como Netanyahu.  📻 @yolandadiaz.bsky.social",0
Sumar,at://did:plc:ikvnfuw3l3kqoatcadcmii6b/app.bsky.feed.post/3lppadd4ldj2o,2025-05-21T18:31:24.754428Z,no,"España debe romper relaciones económicas y comerciales con el Estado de Israel, impulsando, en el seno de la UE, un proceso firme de sanciones y embargos de bienes.  🗞️ @veronicambarbero.bsky.social y @paulocarloslopez.bsky.social",0
Sumar,at://did:plc:ikvnfuw3l3kqoatcadcmii6b/app.bsky.feed.post/3lpopovv6bs23,2025-05-21T13:33:40.171Z,no,Hay 14.000 niños y niñas en riesgo de muerte por hambre en Gaza. Israel es un Estado genocida.  👉Desde Sumar somos claras: hay que tramitar de urgencia el embargo de armas que aprobamos ayer en el Congreso y aplicar sanciones a Israel.  📽 @yolandadiaz.bsky.social,0
Sumar,at://did:plc:ikvnfuw3l3kqoatcadcmii6b/app.bsky.feed.post/3lpoor6ct5k2j,2025-05-21T13:17:02.364Z,no,"Hoy nos hemos reunido con @greenpeace.es para abordar los principales retos que marcarán la agenda ecosocialista que tenemos por delante.  Ante la internacional del odio: avances sociales, económicos y climáticos.",0
Sumar,at://did:plc:ikvnfuw3l3kqoatcadcmii6b/app.bsky.feed.post/3lpoiwfvkjc2i,2025-05-21T11:32:35.649Z,no,La historia juzgará a quienes ante un genocidio eligen el cinismo.  💥 Respuesta de @pbustinduy.bsky.social al PP:,0
Sumar,at://did:plc:ikvnfuw3l3kqoatcadcmii6b/app.bsky.feed.post/3lpohscqgq22i,2025-05-21T11:12:24.375Z,no,"Estamos actuando contra los abusos de Airbnb y las grandes inmobiliarias: más de 65.000 anuncios ilegales detectados.  Mientras el PP bloquea la ley de vivienda, nosotros defendemos el derecho a un alquiler justo.  @pbustinduy.bsky.social 👇",0
Sumar,at://did:plc:ikvnfuw3l3kqoatcadcmii6b/app.bsky.feed.post/3lpoclxpbo22i,2025-05-21T09:39:22.766Z,no,"El PP pretende dar lecciones mientras recortan, censuran y desmantelan políticas para la juventud.  @sirarego.bsky.social lo deja claro: proteger a la infancia, escuchar a la juventud y garantizar derechos no es opcional.",0
Sumar,at://did:plc:ikvnfuw3l3kqoatcadcmii6b/app.bsky.feed.post/3lpo5vorhxk2k,2025-05-21T08:15:20.238Z,no,El PSOE y la ministra de Vivienda tiene que explicarle a miles de jóvenes y de familias por qué no quiere que avance nuestra ley para regular los alquileres por habitaciones y de temporada.  O estás con los rentistas o con las inquilinas.  📽 @veronicambarbero.bsky.social,0
Sumar,at://did:plc:ikvnfuw3l3kqoatcadcmii6b/app.bsky.feed.post/3lpmq4shk622s,2025-05-20T18:36:06.856Z,no,"Estar con Palestina es una obligación ética y moral 🇵🇸  ✅ Luz verde en el Congreso a nuestra proposición de ley, impulsada junto con múltiples organizaciones propalestinas y por la defensa de los derechos humanos, para el embargo al Estado genocida de Israel.",0
Sumar,at://did:plc:ikvnfuw3l3kqoatcadcmii6b/app.bsky.feed.post/3lpmfowyk3s2t,2025-05-20T15:29:24.436Z,no,"Si por la mañana se grita “genocidio” y por la tarde se sigue vendiendo armas, no es denuncia: es complicidad.  Prohibir el comercio de armamento con Estados que cometen genocidio, como Israel, no es una opción. Es un deber.  💬 @gerardopisarello.bsky.social",0
Sumar,at://did:plc:ikvnfuw3l3kqoatcadcmii6b/app.bsky.feed.post/3lpme7drlok2t,2025-05-20T15:02:47.226Z,no,Lo hemos dicho y lo seguiremos diciendo: este es el camino.  Exigimos la ruptura de relaciones diplomáticas y comerciales con el Gobierno de Netanyahu.  El primer paso: un embargo total de armas al Estado genocida de Israel. lee.eldiario.es/s1gu,0
Sumar,at://did:plc:ikvnfuw3l3kqoatcadcmii6b/app.bsky.feed.post/3lpmdhiymrc2t,2025-05-20T14:49:27.394Z,no,"Cuidar la democracia es defender el periodismo responsable, el diálogo y los derechos humanos.  Un mensaje para el PP y Vox: no se trata de ""hacerte de oír"", sino de aprender a escuchar.  💬 @franciscosierra.bsky.social",0
Sumar,at://did:plc:ikvnfuw3l3kqoatcadcmii6b/app.bsky.feed.post/3lpmauh6lhq2b,2025-05-20T14:03:00.242535Z,no,"🔈 Vivienda, despoblación y cómo frenar el impacto de los macroproyectos en nuestros pueblos.  Nos vemos este 23 de mayo, a las 16h, en el Congreso 👇",0
Sumar,at://did:plc:ikvnfuw3l3kqoatcadcmii6b/app.bsky.feed.post/3lplrofqvak2t,2025-05-20T09:31:11.522Z,no,El alquiler de temporada no puede seguir siendo la forma que tiene el rentismo de saltarse la Ley.  También vamos a seguir trabajando para prohibir las empresas de desokupación.  💬 @veronicambarbero.bsky.social,0
Sumar,at://did:plc:ikvnfuw3l3kqoatcadcmii6b/app.bsky.feed.post/3lplrfa3an22t,2025-05-20T09:26:03.580Z,no,Hoy traemos una iniciativa con un mensaje muy claro: España no puede ser cómplice de ningún crimen de guerra.  Eso significa dejar de sostener la industria armamentística de Israel.  💬 @veronicambarbero.bsky.social,0
